person,personLabel,enwiki,positionLabel,parliamentaryGroupLabel
http://www.wikidata.org/entity/Q126849974,Helena Dollimore,https://en.wikipedia.org/wiki/Helena_Dollimore,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126850800,Henry Tufnell,https://en.wikipedia.org/wiki/Henry_Tufnell_(Welsh_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q262742,Hilary Benn,https://en.wikipedia.org/wiki/Hilary_Benn,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q302486,Iain Duncan Smith,https://en.wikipedia.org/wiki/Iain_Duncan_Smith,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76365836,Ian Byrne,https://en.wikipedia.org/wiki/Ian_Byrne,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q750129,Ian Lavery,https://en.wikipedia.org/wiki/Ian_Lavery,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q578432,Ian Murray,https://en.wikipedia.org/wiki/Ian_Murray_(Scottish_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851188,Ian Roome,https://en.wikipedia.org/wiki/Ian_Roome,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q75839024,Ian Sollom,https://en.wikipedia.org/wiki/Ian_Sollom,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126849872,Imogen Walker,https://en.wikipedia.org/wiki/Imogen_Walker,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19958134,Imran Hussain,https://en.wikipedia.org/wiki/Imran_Hussain_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848926,Iqbal Mohamed,https://en.wikipedia.org/wiki/Iqbal_Mohamed,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q126851145,Irene Campbell,https://en.wikipedia.org/wiki/Irene_Campbell,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850172,Jack Abbott,https://en.wikipedia.org/wiki/Jack_Abbott_(politician),member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q76363394,Jack Rankin,https://en.wikipedia.org/wiki/Jack_Rankin,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126848372,Jacob Collier,https://en.wikipedia.org/wiki/Jacob_Collier_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851421,Jade Botterill,https://en.wikipedia.org/wiki/Jade_Botterill,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851775,Jake Richards,https://en.wikipedia.org/wiki/Jake_Richards_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126853065,James Asser,https://en.wikipedia.org/wiki/James_Asser,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19956787,James Cartlidge,https://en.wikipedia.org/wiki/James_Cartlidge,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q6131460,James Cleverly,https://en.wikipedia.org/wiki/James_Cleverly,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q30163560,James Frith,https://en.wikipedia.org/wiki/James_Frith,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850432,James MacCleary,https://en.wikipedia.org/wiki/James_MacCleary,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126852115,James McMurdock,https://en.wikipedia.org/wiki/James_McMurdock,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q75292880,James Murray,https://en.wikipedia.org/wiki/James_Murray_(London_politician),member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126851887,James Naish,https://en.wikipedia.org/wiki/James_Naish,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76450761,James Wild,https://en.wikipedia.org/wiki/James_Wild_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q1681420,Jamie Stone,https://en.wikipedia.org/wiki/Jamie_Stone_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q55003337,Janet Daby,https://en.wikipedia.org/wiki/Janet_Daby,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q24053503,Jas Athwal,https://en.wikipedia.org/wiki/Jas_Athwal,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q63929203,Jayne Kirkham,https://en.wikipedia.org/wiki/Jayne_Kirkham,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126850575,Jeevun Sandher,https://en.wikipedia.org/wiki/Jeevun_Sandher,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q20648365,Jeff Smith,https://en.wikipedia.org/wiki/Jeff_Smith_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852677,Jen Craft,https://en.wikipedia.org/wiki/Jen_Craft,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852565,Jenny Riddell-Carpenter,https://en.wikipedia.org/wiki/Jenny_Riddell-Carpenter,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q291169,Jeremy Corbyn,https://en.wikipedia.org/wiki/Jeremy_Corbyn,member of the 59th Parliament of the United Kingdom,independent politician
http://www.wikidata.org/entity/Q333533,Jeremy Hunt,https://en.wikipedia.org/wiki/Jeremy_Hunt,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q260489,Jeremy Wright,https://en.wikipedia.org/wiki/Jeremy_Wright,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76237363,Jerome Mayhew,https://en.wikipedia.org/wiki/Jerome_Mayhew,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19609626,Jess Asato,https://en.wikipedia.org/wiki/Jess_Asato,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848638,Jess Brown-Fuller,https://en.wikipedia.org/wiki/Jess_Brown-Fuller,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q19979409,Jess Phillips,https://en.wikipedia.org/wiki/Jess_Phillips,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q577024,Jesse Norman,https://en.wikipedia.org/wiki/Jesse_Norman,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q580431,Jessica Morden,https://en.wikipedia.org/wiki/Jessica_Morden,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848116,Jessica Toale,https://en.wikipedia.org/wiki/Jessica_Toale,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q3499853,Jim Allister,https://en.wikipedia.org/wiki/Jim_Allister,member of the 59th Parliament of the United Kingdom,Traditional Unionist Voice
http://www.wikidata.org/entity/Q6194634,Jim Dickson,https://en.wikipedia.org/wiki/Jim_Dickson_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q17306267,Jim McMahon,https://en.wikipedia.org/wiki/Jim_McMahon_(politician),member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q478702,Jim Shannon,https://en.wikipedia.org/wiki/Jim_Shannon,member of the 59th Parliament of the United Kingdom,Democratic Unionist Party
http://www.wikidata.org/entity/Q30163380,Jo Platt,https://en.wikipedia.org/wiki/Jo_Platt,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q20128115,Jo Stevens,https://en.wikipedia.org/wiki/Jo_Stevens,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q113459041,Jo White,https://en.wikipedia.org/wiki/Jo_White,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849251,Joani Reid,https://en.wikipedia.org/wiki/Joani_Reid,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851385,Jodie Gosling,https://en.wikipedia.org/wiki/Jodie_Gosling,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850046,Joe Morris,https://en.wikipedia.org/wiki/Joe_Morris_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850250,Joe Powell,https://en.wikipedia.org/wiki/Joe_Powell_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76364337,Joe Robertson,https://en.wikipedia.org/wiki/Joe_Robertson_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q107279637,Johanna Baxter,https://en.wikipedia.org/wiki/Johanna_Baxter,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q124096690,John Cooper,https://en.wikipedia.org/wiki/John_Cooper_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q55615175,John Finucane,https://en.wikipedia.org/wiki/John_Finucane,member of the 59th Parliament of the United Kingdom,Sinn Féin
http://www.wikidata.org/entity/Q391465,John Glen,https://en.wikipedia.org/wiki/John_Glen_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126849650,John Grady,https://en.wikipedia.org/wiki/John_Grady_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q478686,John Hayes,https://en.wikipedia.org/wiki/John_Hayes_(British_politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q615077,John Healey,https://en.wikipedia.org/wiki/John_Healey,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q1700778,John Lamont,https://en.wikipedia.org/wiki/John_Lamont,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q694695,John McDonnell,https://en.wikipedia.org/wiki/John_McDonnell,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850111,John Milne,https://en.wikipedia.org/wiki/John_Milne_(British_politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126851781,John Slinger,https://en.wikipedia.org/wiki/John_Slinger,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848914,John Whitby,https://en.wikipedia.org/wiki/John_Whitby,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q264684,John Whittingdale,https://en.wikipedia.org/wiki/John_Whittingdale,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126850060,Jon Pearce,https://en.wikipedia.org/wiki/Jon_Pearce,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q272234,Jon Trickett,https://en.wikipedia.org/wiki/Jon_Trickett,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849949,Jonathan Brash,https://en.wikipedia.org/wiki/Jonathan_Brash,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850834,Jonathan Davies,https://en.wikipedia.org/wiki/Jonathan_Davies_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851496,Jonathan Hinder,https://en.wikipedia.org/wiki/Jonathan_Hinder,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q501926,Jonathan Reynolds,https://en.wikipedia.org/wiki/Jonathan_Reynolds,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q75839154,Josh Babarinde,https://en.wikipedia.org/wiki/Josh_Babarinde,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126850034,Josh Dean,https://en.wikipedia.org/wiki/Josh_Dean_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76364862,Josh Fenton-Glynn,https://en.wikipedia.org/wiki/Josh_Fenton-Glynn,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126853141,Josh MacAlister,https://en.wikipedia.org/wiki/Josh_MacAlister,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848460,Josh Newbury,https://en.wikipedia.org/wiki/Josh_Newbury,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q109924906,Josh Simons,https://en.wikipedia.org/wiki/Josh_Simons,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75839102,Joshua Reynolds,https://en.wikipedia.org/wiki/Joshua_Reynolds_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q63929106,Joy Morrissey,https://en.wikipedia.org/wiki/Joy_Morrissey,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19957188,Judith Cummins,https://en.wikipedia.org/wiki/Judith_Cummins,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q63929155,Julia Buckley,https://en.wikipedia.org/wiki/Julia_Buckley,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30174734,Julia Lopez,https://en.wikipedia.org/wiki/Julia_Lopez_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q749612,Julian Lewis,https://en.wikipedia.org/wiki/Julian_Lewis,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q390794,Julian Smith,https://en.wikipedia.org/wiki/Julian_Smith_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126848511,Julie Minns,https://en.wikipedia.org/wiki/Julie_Minns,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848344,Juliet Campbell,https://en.wikipedia.org/wiki/Juliet_Campbell_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q20647673,Justin Madders,https://en.wikipedia.org/wiki/Justin_Madders,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852903,Kanishka Narayan,https://en.wikipedia.org/wiki/Kanishka_Narayan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q264560,Karen Bradley,https://en.wikipedia.org/wiki/Karen_Bradley,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q17057181,Karin Smyth,https://en.wikipedia.org/wiki/Karin_Smyth,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q272123,Karl Turner,https://en.wikipedia.org/wiki/Karl_Turner_(British_politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849844,Kate Dearden,https://en.wikipedia.org/wiki/Kate_Dearden,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q20022488,Kate Osamor,https://en.wikipedia.org/wiki/Kate_Osamor,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q76450728,Kate Osborne,https://en.wikipedia.org/wiki/Kate_Osborne,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126853006,Katie Lam,https://en.wikipedia.org/wiki/Katie_Lam,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126850368,Katie White,https://en.wikipedia.org/wiki/Katie_White_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848882,Katrina Murray,https://en.wikipedia.org/wiki/Katrina_Murray,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q120780806,Keir Mather,https://en.wikipedia.org/wiki/Keir_Mather,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q6383803,Keir Starmer,https://en.wikipedia.org/wiki/Keir_Starmer,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q21592171,Kemi Badenoch,https://en.wikipedia.org/wiki/Kemi_Badenoch,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126847614,Kenneth Stevenson,https://en.wikipedia.org/wiki/Kenneth_Stevenson_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q581095,Kerry McCarthy,https://en.wikipedia.org/wiki/Kerry_McCarthy,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76364820,Kevin Bonavia,https://en.wikipedia.org/wiki/Kevin_Bonavia,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19958100,Kevin Hollinrake,https://en.wikipedia.org/wiki/Kevin_Hollinrake,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126852043,Kevin McKenna,https://en.wikipedia.org/wiki/Kevin_McKenna_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76364848,Kieran Mullan,https://en.wikipedia.org/wiki/Kieran_Mullan,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76449002,Kim Johnson,https://en.wikipedia.org/wiki/Kim_Johnson_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q107009776,Kim Leadbeater,https://en.wikipedia.org/wiki/Kim_Leadbeater,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848080,Kirith Entwistle,https://en.wikipedia.org/wiki/Kirith_Entwistle,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q107279667,Kirsteen Sullivan,https://en.wikipedia.org/wiki/Kirsteen_Sullivan,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q19868554,Kirsty Blackman,https://en.wikipedia.org/wiki/Kirsty_Blackman,member of the 59th Parliament of the United Kingdom,Scottish National Party
http://www.wikidata.org/entity/Q126850881,Kirsty McNeill,https://en.wikipedia.org/wiki/Kirsty_McNeill,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q6417459,Kit Malthouse,https://en.wikipedia.org/wiki/Kit_Malthouse,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q75915640,Laura Kyrke-Smith,https://en.wikipedia.org/wiki/Laura_Kyrke-Smith,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76449016,Laura Trott,https://en.wikipedia.org/wiki/Laura_Trott_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126851732,Lauren Edwards,https://en.wikipedia.org/wiki/Lauren_Edwards,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363243,Lauren Sullivan,https://en.wikipedia.org/wiki/Lauren_Sullivan,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848000,Laurence Turner,https://en.wikipedia.org/wiki/Laurence_Turner_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30223601,Layla Moran,https://en.wikipedia.org/wiki/Layla_Moran,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q76736589,Lee Anderson,https://en.wikipedia.org/wiki/Lee_Anderson,member of the 59th Parliament of the United Kingdom,Reform UK
http://www.wikidata.org/entity/Q126848775,Lee Barron,https://en.wikipedia.org/wiki/Lee_Barron_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75839148,Lee Dillon,https://en.wikipedia.org/wiki/Lee_Dillon,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126848954,Lee Pitcher,https://en.wikipedia.org/wiki/Lee_Pitcher,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852345,Leigh Ingham,https://en.wikipedia.org/wiki/Leigh_Ingham,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852567,Lewis Atkinson,https://en.wikipedia.org/wiki/Lewis_Atkinson,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848333,Lewis Cocking,https://en.wikipedia.org/wiki/Lewis_Cocking,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q269697,Liam Byrne,https://en.wikipedia.org/wiki/Liam_Byrne,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126847838,Liam Conlon,https://en.wikipedia.org/wiki/Liam_Conlon,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q392064,Lilian Greenwood,https://en.wikipedia.org/wiki/Lilian_Greenwood,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850268,Lillian Jones,https://en.wikipedia.org/wiki/Lillian_Jones,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126852330,Lincoln Jopp,https://en.wikipedia.org/wiki/Lincoln_Jopp,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q689660,Lindsay Hoyle,https://en.wikipedia.org/wiki/Lindsay_Hoyle,member of the 59th Parliament of the United Kingdom,Speaker of the House of Commons
http://www.wikidata.org/entity/Q126847652,Linsey Farnsworth,https://en.wikipedia.org/wiki/Linsey_Farnsworth,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q578037,Lisa Nandy,https://en.wikipedia.org/wiki/Lisa_Nandy,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q75838698,Lisa Smart,https://en.wikipedia.org/wiki/Lisa_Smart,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q75839209,Liz Jarvis,https://en.wikipedia.org/wiki/Liz_Jarvis,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q750260,Liz Kendall,https://en.wikipedia.org/wiki/Liz_Kendall,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q19868633,Liz Saville Roberts,https://en.wikipedia.org/wiki/Liz_Saville_Roberts,member of the 59th Parliament of the United Kingdom,Plaid Cymru
http://www.wikidata.org/entity/Q30165748,Liz Twist,https://en.wikipedia.org/wiki/Liz_Twist,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363101,Lizzi Collinge,https://en.wikipedia.org/wiki/Lizzi_Collinge,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q100741889,Llinos Medi,https://en.wikipedia.org/wiki/Llinos_Medi,member of the 59th Parliament of the United Kingdom,Plaid Cymru
http://www.wikidata.org/entity/Q126852156,Lloyd Hatton,https://en.wikipedia.org/wiki/Lloyd_Hatton,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98968875,Lola McEvoy,https://en.wikipedia.org/wiki/Lola_McEvoy,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126848044,Lorraine Beavers,https://en.wikipedia.org/wiki/Lorraine_Beavers,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76363567,Louie French,https://en.wikipedia.org/wiki/Louie_French,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q19957992,Louise Haigh,https://en.wikipedia.org/wiki/Louise_Haigh,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851228,Louise Jones,https://en.wikipedia.org/wiki/Louise_Sandher-Jones,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q6698469,Lucy Powell,https://en.wikipedia.org/wiki/Lucy_Powell,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q126851127,Lucy Rigby,https://en.wikipedia.org/wiki/Lucy_Rigby,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98792749,Luke Akehurst,https://en.wikipedia.org/wiki/Luke_Akehurst,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98968884,Luke Charters,https://en.wikipedia.org/wiki/Luke_Charters,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q76450645,Luke Evans,https://en.wikipedia.org/wiki/Luke_Evans_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q126847785,Luke Murphy,https://en.wikipedia.org/wiki/Luke_Murphy_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126850856,Luke Myer,https://en.wikipedia.org/wiki/Luke_Myer,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q30164902,Luke Pollard,https://en.wikipedia.org/wiki/Luke_Pollard,member of the 59th Parliament of the United Kingdom,Labour Co-operative
http://www.wikidata.org/entity/Q75838757,Luke Taylor,https://en.wikipedia.org/wiki/Luke_Taylor_(politician),member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q112497277,Manuela Perteghella,https://en.wikipedia.org/wiki/Manuela_Perteghella,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q126848892,Margaret Mullane,https://en.wikipedia.org/wiki/Margaret_Mullane,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q302815,Maria Eagle,https://en.wikipedia.org/wiki/Maria_Eagle,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q63929156,Marie Goldman,https://en.wikipedia.org/wiki/Marie_Goldman,member of the 59th Parliament of the United Kingdom,Liberal Democrats
http://www.wikidata.org/entity/Q20648527,Marie Rimmer,https://en.wikipedia.org/wiki/Marie_Rimmer,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q98968631,Marie Tidball,https://en.wikipedia.org/wiki/Marie_Tidball,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126849622,Mark Ferguson,https://en.wikipedia.org/wiki/Mark_Ferguson_(politician),member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q390869,Mark Francois,https://en.wikipedia.org/wiki/Mark_Francois,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q391222,Mark Garnier,https://en.wikipedia.org/wiki/Mark_Garnier,member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q575183,Mark Pritchard,https://en.wikipedia.org/wiki/Mark_Pritchard_(politician),member of the 59th Parliament of the United Kingdom,Conservative Party
http://www.wikidata.org/entity/Q76363352,Mark Sewards,https://en.wikipedia.org/wiki/Mark_Sewards,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q272569,Mark Tami,https://en.wikipedia.org/wiki/Mark_Tami,member of the 59th Parliament of the United Kingdom,Labour Party
http://www.wikidata.org/entity/Q126851511,Markus Campbell-Savours,https://en.wikipedia.org/wiki/Markus_Campbell-Savours,member of the 59th Parliament of the United Kingdom,Labour Party
