person,personLabel,enwiki,start,positionLabel,partyLabel
http://www.wikidata.org/entity/Q109046563,Julia Schneider,https://en.wikipedia.org/wiki/Julia_Schneider,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q15805255,Julia Verlinden,https://en.wikipedia.org/wiki/Julia_Verlinden,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733595,Julia-Christina Stange,https://en.wikipedia.org/wiki/Julia-Christina_Stange,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q132776220,Julian Schmidt,https://en.wikipedia.org/wiki/Julian_Schmidt_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733623,Julian-Béla Joswig,https://en.wikipedia.org/wiki/Julian-B%C3%A9la_Joswig,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40998571,Jörg Cézanne,https://en.wikipedia.org/wiki/J%C3%B6rg_Cezanne,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q132733619,Jörg Zirwes,https://en.wikipedia.org/wiki/J%C3%B6rg_Zirwes,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q40921995,Jörn König,https://en.wikipedia.org/wiki/J%C3%B6rn_K%C3%B6nig,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q25906244,Jürgen Coße,https://en.wikipedia.org/wiki/J%C3%BCrgen_Co%C3%9Fe,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q111489,Jürgen Hardt,https://en.wikipedia.org/wiki/J%C3%BCrgen_Hardt,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q131765765,Jürgen Kögel,https://en.wikipedia.org/wiki/J%C3%BCrgen_K%C3%B6gel,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15813781,Kai Whittaker,https://en.wikipedia.org/wiki/Kai_Whittaker,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1730608,Karl Bär,https://en.wikipedia.org/wiki/Karl_B%C3%A4r,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q105676,Karl Lauterbach,https://en.wikipedia.org/wiki/Karl_Lauterbach,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q107305149,Karoline Otte,https://en.wikipedia.org/wiki/Karoline_Otte,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40589032,Karsten Hilse,https://en.wikipedia.org/wiki/Karsten_Hilse,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108726839,Kassem Taher Saleh,https://en.wikipedia.org/wiki/Kassem_Taher_Saleh,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q27058203,Katalin Gennburg,https://en.wikipedia.org/wiki/Katalin_Gennburg,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q108705838,Katharina Beck,https://en.wikipedia.org/wiki/Katharina_Beck,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q15795521,Katharina Dröge,https://en.wikipedia.org/wiki/Katharina_Dr%C3%B6ge,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q112762002,Kathrin Gebel,https://en.wikipedia.org/wiki/Kathrin_Gebel,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q108757253,Kathrin Michel,https://en.wikipedia.org/wiki/Kathrin_Michel,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1736645,Katja Mast,https://en.wikipedia.org/wiki/Katja_Mast,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1736664,Katja Strauss-Köster,https://en.wikipedia.org/wiki/Katja_Strauss-K%C3%B6ster,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132732207,Katrin Fey,https://en.wikipedia.org/wiki/Katrin_Fey,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q48967,Katrin Göring-Eckardt,https://en.wikipedia.org/wiki/Katrin_G%C3%B6ring-Eckardt,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40915597,Katrin Staffler,https://en.wikipedia.org/wiki/Katrin_Staffler,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q108704531,Katrin Uhlig,https://en.wikipedia.org/wiki/Katrin_Uhlig,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40476219,Kay Gottschalk,https://en.wikipedia.org/wiki/Kay_Gottschalk,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q40476219,Kay Gottschalk,https://en.wikipedia.org/wiki/Kay_Gottschalk,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108760602,Kay-Uwe Ziegler,https://en.wikipedia.org/wiki/Kay-Uwe_Ziegler,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q1739660,Kerstin Griese,https://en.wikipedia.org/wiki/Kerstin_Griese,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733571,Kerstin Przygodda,https://en.wikipedia.org/wiki/Kerstin_Przygodda,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15813779,Kerstin Radomski,https://en.wikipedia.org/wiki/Kerstin_Radomski,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40999043,Kerstin Vieregge,https://en.wikipedia.org/wiki/Kerstin_Vieregge,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1743637,Kirsten Kappert-Gonther,https://en.wikipedia.org/wiki/Kirsten_Kappert-Gonther,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108757079,Klaus Mack,https://en.wikipedia.org/wiki/Klaus_Mack,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108706345,Klaus Wiener,https://en.wikipedia.org/wiki/Klaus_Wiener,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q101504,Klaus-Peter Willsch,https://en.wikipedia.org/wiki/Klaus-Peter_Willsch,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108733370,Knut Abraham,https://en.wikipedia.org/wiki/Knut_Abraham,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733562,Knuth Meyer-Soltau,https://en.wikipedia.org/wiki/Knuth_Meyer-Soltau,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733430,Konrad Körner,https://en.wikipedia.org/wiki/Konrad_K%C3%B6rner,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q1710769,Konstantin von Notz,https://en.wikipedia.org/wiki/Konstantin_von_Notz,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q124290189,Kurt Kleinschmidt,https://en.wikipedia.org/wiki/Kurt_Kleinschmidt,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q533809,Lamya Kaddor,https://en.wikipedia.org/wiki/Lamya_Kaddor,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q15262812,Lars Castellucci,https://en.wikipedia.org/wiki/Lars_Castellucci,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733514,Lars Ehm,https://en.wikipedia.org/wiki/Lars_Ehm,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733524,Lars Haise,https://en.wikipedia.org/wiki/Lars_Haise,2025-03-25T00:00:00Z,member of the German Bundestag,Pirate Party Germany
http://www.wikidata.org/entity/Q132733524,Lars Haise,https://en.wikipedia.org/wiki/Lars_Haise,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q1806261,Lars Klingbeil,https://en.wikipedia.org/wiki/Lars_Klingbeil,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1800979,Lars Rohwer,https://en.wikipedia.org/wiki/Lars_Rohwer,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q67928376,Lars Schieske,https://en.wikipedia.org/wiki/Lars_Schieske,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q123511209,Lea Reisner,https://en.wikipedia.org/wiki/Lea_Reisner,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q132732313,Leif Bodin,https://en.wikipedia.org/wiki/Leif_Bodin,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q26270011,Leif-Erik Holm,https://en.wikipedia.org/wiki/Leif-Erik_Holm,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q107308257,Lena Gumnior,https://en.wikipedia.org/wiki/Lena_Gumnior,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108737089,Leon Eckert,https://en.wikipedia.org/wiki/Leon_Eckert,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108731005,Lina Seitzl,https://en.wikipedia.org/wiki/Lina_Seitzl,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1800570,Linda Heitmann,https://en.wikipedia.org/wiki/Linda_Heitmann,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40998238,Lisa Badum,https://en.wikipedia.org/wiki/Lisa_Badum,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q1827771,Lisa Paus,https://en.wikipedia.org/wiki/Lisa_Paus,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40804106,Lorenz Gösta Beutin,https://en.wikipedia.org/wiki/Lorenz_G%C3%B6sta_Beutin,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q131822014,Luigi Pantisano,https://en.wikipedia.org/wiki/Luigi_Pantisano,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q1876595,Luise Amtsberg,https://en.wikipedia.org/wiki/Luise_Amtsberg,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108733098,Lukas Benner,https://en.wikipedia.org/wiki/Lukas_Benner,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733191,Lukas Krieger,https://en.wikipedia.org/wiki/Lukas_Krieger,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733574,Lukas Rehm,https://en.wikipedia.org/wiki/Lukas_Rehm,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733532,Luke Hoß,https://en.wikipedia.org/wiki/Luke_Ho%C3%9F,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q132733499,Lutz Brinkmann,https://en.wikipedia.org/wiki/Lutz_Brinkmann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108711876,Macit Karaahmetoğlu,https://en.wikipedia.org/wiki/Macit_Karaahmeto%C4%9Flu,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15648956,Mahmut Özdemir,https://en.wikipedia.org/wiki/Mahmut_%C3%96zdemir,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733502,Maik Brückner,https://en.wikipedia.org/wiki/Maik_Br%C3%BCckner,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q108731286,Maja Wallstein,https://en.wikipedia.org/wiki/Maja_Wallstein,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108743598,Malte Kaufmann,https://en.wikipedia.org/wiki/Malte_Kaufmann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108743598,Malte Kaufmann,https://en.wikipedia.org/wiki/Malte_Kaufmann,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733515,Mandy Eißing,https://en.wikipedia.org/wiki/Mandy_Ei%C3%9Fing,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q128035467,Manfred Schiller,https://en.wikipedia.org/wiki/Manfred_Schiller,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733550,Manuel Krauthausen,https://en.wikipedia.org/wiki/Manuel_Krauthausen,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q40976001,Marc Bernhard,https://en.wikipedia.org/wiki/Marc_Bernhard,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40976001,Marc Bernhard,https://en.wikipedia.org/wiki/Marc_Bernhard,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q42115961,Marc Biadacz,https://en.wikipedia.org/wiki/Marc_Biadacz,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40999107,Marc Henrichmann,https://en.wikipedia.org/wiki/Marc_Henrichmann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733485,Marcel Bauer,https://en.wikipedia.org/wiki/Marcel_Bauer,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q106807099,Marcel Emmerich,https://en.wikipedia.org/wiki/Marcel_Emmerich,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q115327270,Marcel Queckemeyer,https://en.wikipedia.org/wiki/Marcel_Queckemeyer,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q40813093,Marcus Bühl,https://en.wikipedia.org/wiki/Marcus_B%C3%BChl,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733526,Mareike Hermeier,https://en.wikipedia.org/wiki/Mareike_Hermeier,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q41569156,Mareike Wulf,https://en.wikipedia.org/wiki/Mareike_Wulf,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733537,Maren Kaminski,https://en.wikipedia.org/wiki/Maren_Kaminski,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q108708651,Maria-Lena Weiss,https://en.wikipedia.org/wiki/Maria-Lena_Weiss,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q43464224,Marja-Liisa Völlers,https://en.wikipedia.org/wiki/Marja-Liisa_V%C3%B6llers,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15813758,Mark Helfrich,https://en.wikipedia.org/wiki/Mark_Helfrich_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q24540200,Markus Frohnmaier,https://en.wikipedia.org/wiki/Markus_Frohnmaier,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15813753,Markus Koob,https://en.wikipedia.org/wiki/Markus_Koob,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733558,Markus Matzerath,https://en.wikipedia.org/wiki/Markus_Matzerath,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108709302,Markus Reichel,https://en.wikipedia.org/wiki/Markus_Reichel,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1901834,Markus Töns,https://en.wikipedia.org/wiki/Markus_T%C3%B6ns,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108736990,Marlene Schönberger,https://en.wikipedia.org/wiki/Marlene_Sch%C3%B6nberger,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q36313751,Marlon Bröhr,https://en.wikipedia.org/wiki/Marlon_Br%C3%B6hr,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1710147,Martin Gerster,https://en.wikipedia.org/wiki/Martin_Gerster,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q40895536,Martin Hess,https://en.wikipedia.org/wiki/Martin_Hess_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108756936,Martin Kröber,https://en.wikipedia.org/wiki/Martin_Kr%C3%B6ber,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108703579,Martin Plum,https://en.wikipedia.org/wiki/Martin_Plum,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q15041845,Martin Rabanus,https://en.wikipedia.org/wiki/Martin_Rabanus,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q36338130,Martin Reichardt,https://en.wikipedia.org/wiki/Martin_Reichardt,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q29946731,Martin Renner,https://en.wikipedia.org/wiki/Martin_Renner,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q29946731,Martin Renner,https://en.wikipedia.org/wiki/Martin_Renner,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q40879307,Martin Sichert,https://en.wikipedia.org/wiki/Martin_Sichert,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q108755811,Martina Englhardt-Kopf,https://en.wikipedia.org/wiki/Martina_Englhardt-Kopf,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q113785386,Martina Kempf,https://en.wikipedia.org/wiki/Martina_Kempf,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733605,Martina Uhr,https://en.wikipedia.org/wiki/Martina_Uhr,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733593,Marvin Schulz,https://en.wikipedia.org/wiki/Marvin_Schulz_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1908516,Mathias Middelberg,https://en.wikipedia.org/wiki/Mathias_Middelberg,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q132733613,Mathias Weiser,https://en.wikipedia.org/wiki/Mathias_Weiser,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15795921,Matthias Gastel,https://en.wikipedia.org/wiki/Matthias_Gastel,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q15813749,Matthias Hauer,https://en.wikipedia.org/wiki/Matthias_Hauer,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q108714131,Matthias Helferich,https://en.wikipedia.org/wiki/Matthias_Helferich,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733528,Matthias Hiller,https://en.wikipedia.org/wiki/Matthias_Hiller_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1910150,Matthias Miersch,https://en.wikipedia.org/wiki/Matthias_Miersch,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q108757269,Matthias Mieves,https://en.wikipedia.org/wiki/Matthias_Mieves,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q59651302,Matthias Moosdorf,https://en.wikipedia.org/wiki/Matthias_Moosdorf,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132731412,Matthias Rentzsch,https://en.wikipedia.org/wiki/Matthias_Rentzsch,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q42428977,Max Lucks,https://en.wikipedia.org/wiki/Max_Lucks,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q132733541,Maximilian Kneller,https://en.wikipedia.org/wiki/Maximilian_Kneller,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q64073803,Maximilian Krah,https://en.wikipedia.org/wiki/Maximilian_Krah,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q135967735,Mayra Vriesema,https://en.wikipedia.org/wiki/Mayra_Vriesema,2025-09-01T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q1915619,Mechthild Heil,https://en.wikipedia.org/wiki/Mechthild_Heil,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q15834662,Mechthilde Wittmann,https://en.wikipedia.org/wiki/Mechthilde_Wittmann,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q40999288,Melanie Bernstein,https://en.wikipedia.org/wiki/Melanie_Bernstein,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q1925636,Metin Hakverdi,https://en.wikipedia.org/wiki/Metin_Hakverdi,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733517,Micha Fehre,https://en.wikipedia.org/wiki/Micha_Fehre,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q1949124,Michael Arndt,https://en.wikipedia.org/wiki/Moses_Arndt,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q132732936,Michael Blos,https://en.wikipedia.org/wiki/Michael_Blos,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q121174,Michael Brand,https://en.wikipedia.org/wiki/Michael_Brand_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q15813241,Michael Donth,https://en.wikipedia.org/wiki/Michael_Donth,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40875653,Michael Espendiller,https://en.wikipedia.org/wiki/Michael_Espendiller,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q1566498,Michael Frieser,https://en.wikipedia.org/wiki/Michael_Frieser,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q132733531,Michael Hose,https://en.wikipedia.org/wiki/Michael_Hose,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q73592404,Michael Kaufmann,https://en.wikipedia.org/wiki/Michael_Kaufmann_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q15432507,Michael Kellner,https://en.wikipedia.org/wiki/Michael_Kellner,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q40998109,Michael Kießling,https://en.wikipedia.org/wiki/Michael_Kie%C3%9Fling,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Social Union of Bavaria
http://www.wikidata.org/entity/Q103523,Michael Meister,https://en.wikipedia.org/wiki/Michael_Meister,2025-03-25T00:00:00Z,member of the German Bundestag,Christian Democratic Union
http://www.wikidata.org/entity/Q40998033,Michael Schrodi,https://en.wikipedia.org/wiki/Michael_Schrodi,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q15813128,Michael Thews,https://en.wikipedia.org/wiki/Michael_Thews,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q132733525,Mirco Hanker,https://en.wikipedia.org/wiki/Mirco_Hanker,2025-03-25T00:00:00Z,member of the German Bundestag,Alternative for Germany
http://www.wikidata.org/entity/Q132733513,Mirze Edis,https://en.wikipedia.org/wiki/Mirze_Edis,2025-03-25T00:00:00Z,member of the German Bundestag,Die Linke
http://www.wikidata.org/entity/Q76708611,Misbah Khan,https://en.wikipedia.org/wiki/Misbah_Khan_(politician),2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q23060752,Moritz Heuberger,https://en.wikipedia.org/wiki/Moritz_Heuberger,2025-03-25T00:00:00Z,member of the German Bundestag,Alliance '90/The Greens
http://www.wikidata.org/entity/Q108756628,Nadine Heselhaus,https://en.wikipedia.org/wiki/Nadine_Heselhaus,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q1288810,Nancy Faeser,https://en.wikipedia.org/wiki/Nancy_Faeser,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
http://www.wikidata.org/entity/Q29024286,Natalie Pawlik,https://en.wikipedia.org/wiki/Natalie_Pawlik,2025-03-25T00:00:00Z,member of the German Bundestag,Social Democratic Party of Germany
