title,n_v02,n_wiki,sim_mean,sim_median,sim_max,sim_p90
nic robertson,124,12,0.5574974417686462,0.5677224397659302,0.7943173050880432,0.6726472973823547
nicanor parra,119,5,0.5831308364868164,0.5795828104019165,0.8284096121788025,0.6973576545715332
nicaraguan revolution,249,11,0.5114478468894958,0.5191087126731873,0.8327793478965759,0.6394091844558716
nice to be with you,56,1,0.650902509689331,0.6603381633758545,0.8615577220916748,0.7836250066757202
nice to meet ya (meghan trainor song),83,12,0.6449400782585144,0.6634616851806641,0.8888697624206543,0.7714300751686096
niche syndrome,71,2,0.6138980388641357,0.6200393438339233,0.8047927618026733,0.7211592197418213
nichelle nichols,146,22,0.4921988844871521,0.48766472935676575,0.8809665441513062,0.6517768502235413
nicholas kristof,221,20,0.4216524064540863,0.41810768842697144,0.8137035369873047,0.570372462272644
nicholas meregali,115,2,0.6823105216026306,0.6838070750236511,0.8708932995796204,0.7785119414329529
nicholas morello,70,8,0.6415180563926697,0.6345168948173523,0.8866762518882751,0.7570453882217407
nicholas mosley,106,5,0.5185695886611938,0.5179495811462402,0.8328925371170044,0.6694136261940002
nicholas pozo,42,2,0.72499018907547,0.7300410866737366,0.9433006048202515,0.8379215002059937
nicholas ray,176,97,0.4086188077926636,0.4046722650527954,0.8989243507385254,0.5185025930404663
nicholas roosevelt (1658–1742),50,4,0.6161887049674988,0.631173849105835,0.8707897067070007,0.7272393107414246
nicholas sand,114,8,0.6163858771324158,0.61250901222229,0.8959673643112183,0.7448629140853882
nicholas saputra,102,5,0.5080433487892151,0.510216236114502,0.8641851544380188,0.632416307926178
nicholas st. john (screenwriter),58,4,0.5757570862770081,0.6055978536605835,0.8510738611221313,0.7202040553092957
"nicholas stern, baron stern of brentford",133,6,0.4571853578090668,0.47311753034591675,0.8325806856155396,0.6160297989845276
nicholas stoller,69,6,0.5267590880393982,0.5265487432479858,0.8524037003517151,0.6817858815193176
nichole sakura,68,3,0.558700442314148,0.5516834855079651,0.8337432146072388,0.6783943772315979
nick anderson (chef),45,2,0.6431959271430969,0.6759030222892761,0.8661644458770752,0.8043687343597412
nick boyle,111,1,0.6689677238464355,0.6623603105545044,0.8771063089370728,0.7381092309951782
nick calathes,208,60,0.5941460132598877,0.5972175598144531,0.8783397078514099,0.7145986557006836
nick carraway,129,15,0.48420974612236023,0.48550206422805786,0.8690647482872009,0.6206032037734985
nick catanese,50,4,0.6183559894561768,0.615516185760498,0.8479754328727722,0.7618359327316284
nick cave (artist),115,10,0.5343436002731323,0.531085193157196,0.8650612235069275,0.6478833556175232
nick diaz,191,7,0.5351013541221619,0.5303295254707336,0.8404604196548462,0.6334564685821533
nick fotiu,99,3,0.6377865672111511,0.6499562859535217,0.8433749675750732,0.7587494850158691
nick freeman (footballer),58,2,0.7269339561462402,0.7346158027648926,0.9063746333122253,0.8348278999328613
nick fyffe,61,3,0.5169596076011658,0.5115565061569214,0.8813795447349548,0.680860161781311
nick harkaway,103,2,0.49520042538642883,0.4903301000595093,0.8508583307266235,0.6216590404510498
nick hipa,94,6,0.5893862843513489,0.5934503078460693,0.8112004995346069,0.7031590938568115
nick leeson,179,5,0.5219869017601013,0.5237847566604614,0.8549073934555054,0.6718658208847046
nick mckenzie,169,9,0.5080452561378479,0.5085616111755371,0.8584412336349487,0.6499593257904053
nick of time (album),113,12,0.5176717638969421,0.5240250825881958,0.8106783628463745,0.6789718866348267
nick of time (film),68,6,0.32254213094711304,0.27945560216903687,0.8574064373970032,0.5905857086181641
nick park,145,14,0.4841203987598419,0.4914039373397827,0.8174639344215393,0.6150506138801575
nick perry (british army officer),32,3,0.6700206995010376,0.6670570969581604,0.8167139887809753,0.7915756702423096
nick pratto,50,1,0.6663084030151367,0.6499567031860352,0.9116029739379883,0.7811145782470703
nick rallis,64,3,0.6211937069892883,0.6321576833724976,0.9108040928840637,0.752424418926239
nick redfern,111,6,0.5453354716300964,0.550430178642273,0.8210616111755371,0.6511492133140564
nick scott (american football),78,1,0.6253170967102051,0.6207293272018433,0.9155336022377014,0.7095000743865967
nick shoulders,95,2,0.5767099857330322,0.5898813605308533,0.7893778681755066,0.6569792032241821
nick smith jr.,80,8,0.6311520934104919,0.6603283882141113,0.8566055297851562,0.7616113424301147
nick swardson,113,11,0.4824180603027344,0.4845425486564636,0.8491249084472656,0.6029332876205444
nick tahou hots,84,8,0.5638935565948486,0.5753682851791382,0.8988363742828369,0.7266142964363098
nick.com,85,8,0.5482432246208191,0.560573399066925,0.8085786700248718,0.673880398273468
nickelodeon (australia and new zealand),164,24,0.530799388885498,0.5196309685707092,0.8549647331237793,0.6674690842628479
nickelodeon (dutch tv channel),103,11,0.5108805298805237,0.5152841210365295,0.8753471374511719,0.661229133605957
nickelodeon digital,107,2,0.505704402923584,0.502032995223999,0.7433675527572632,0.6543897986412048
nickmercs,117,3,0.5890619158744812,0.5868576169013977,0.8201487064361572,0.7030662894248962
nicknames of cleveland,130,1,0.44170907139778137,0.4443536400794983,0.6415356397628784,0.5287783145904541
nicky adams,142,1,0.6046752333641052,0.6127890944480896,0.8281022310256958,0.7117199897766113
nicky henderson,139,7,0.5809277296066284,0.576215922832489,0.8368128538131714,0.677221417427063
nicky marker,42,4,0.6628992557525635,0.6693538427352905,0.8632811307907104,0.7950646877288818
nicky oppenheimer,124,5,0.5259988903999329,0.5406136512756348,0.8925758600234985,0.6794108152389526
nicky whelan,102,4,0.4630764424800873,0.4710399806499481,0.8037025332450867,0.6057242155075073
nico collins,55,3,0.6343494653701782,0.6382212042808533,0.8808350563049316,0.7540167570114136
nico hoerner,91,4,0.6326207518577576,0.6217068433761597,0.9135959148406982,0.7766591906547546
nicodemo scarfo,124,12,0.5745063424110413,0.5798846483230591,0.9148657321929932,0.6944653987884521
nicola berti,124,9,0.5910470485687256,0.5941401124000549,0.8869889974594116,0.7418490648269653
nicola charles,110,8,0.5358858704566956,0.5252150297164917,0.8781275749206543,0.6798503994941711
nicola pagett,64,6,0.5455016493797302,0.5449073910713196,0.8241596221923828,0.6712249517440796
nicolas appert,155,11,0.5343202352523804,0.5509506464004517,0.8499886989593506,0.7024561166763306
nicolas bedos,155,1,0.5391700863838196,0.5448262691497803,0.7363497018814087,0.6404284834861755
nicolas ghesquière,103,5,0.5460638403892517,0.5418492555618286,0.7912701964378357,0.6750271320343018
nicolas milanovic,71,1,0.6796369552612305,0.6828711032867432,0.8700827360153198,0.7586438655853271
nicolas viola,68,1,0.5255690217018127,0.5187724828720093,0.785620927810669,0.5754221081733704
nicole atkins,160,2,0.44556933641433716,0.44517815113067627,0.8151816129684448,0.646845281124115
nicole schott,195,2,0.5501524209976196,0.6255930662155151,0.8452020883560181,0.7393243908882141
nicole wallace,121,1,0.2689240276813507,0.28261882066726685,0.4210507273674011,0.366066038608551
nicolás freire,68,2,0.6631266474723816,0.6705787181854248,0.8672335743904114,0.7840397357940674
nicolás massú,130,2,0.565867006778717,0.5687227249145508,0.8330501317977905,0.686721920967102
nicolás sánchez (rugby union),66,4,0.6548764109611511,0.6565840244293213,0.8417303562164307,0.7733258008956909
nicotiana,168,5,0.47042760252952576,0.4673192799091339,0.8152910470962524,0.6301328539848328
nicotiana tabacum,196,8,0.36222603917121887,0.37181347608566284,0.8429315090179443,0.589085578918457
nicéphore niépce,89,4,0.47220319509506226,0.4757397174835205,0.8416634202003479,0.6491344571113586
nidadavolu,131,6,0.4492763578891754,0.44832733273506165,0.7417792677879333,0.5943179130554199
nidovirales,114,3,0.5975653529167175,0.6283969283103943,0.8520324230194092,0.7580220103263855
niels arden oplev,82,2,0.493329793214798,0.5006856322288513,0.8483544588088989,0.663860559463501
nier (disambiguation),53,1,0.41865402460098267,0.40193530917167664,0.706713080406189,0.6259720325469971
nigar hatun,43,2,0.6124521493911743,0.6277613639831543,0.8869796395301819,0.7777121067047119
nigel adams,110,13,0.5001345872879028,0.497633695602417,0.8155419826507568,0.6293465495109558
nigel adkins,147,4,0.643726646900177,0.6417587995529175,0.8995345830917358,0.7573816180229187
nigel dawes,99,9,0.6289653778076172,0.6446763277053833,0.891110897064209,0.764999270439148
nigel harrison,91,4,0.4996090829372406,0.5033038854598999,0.8461705446243286,0.6671639084815979
nigel marven,132,2,0.5017409324645996,0.49527931213378906,0.8349364995956421,0.644629955291748
nigel newton,71,2,0.5861420035362244,0.5790342688560486,0.8613719940185547,0.7300947308540344
nigella sativa,122,6,0.5368040204048157,0.551580548286438,0.8768411874771118,0.669294536113739
niger,419,15,0.4506358802318573,0.45172572135925293,0.8507099151611328,0.5787371397018433
nigeria (disambiguation),44,1,0.3934917449951172,0.4051462411880493,0.6189149618148804,0.4985945224761963
nigeria at the 1996 summer olympics,153,1,0.5714739561080933,0.5836849808692932,0.8189588189125061,0.7062561511993408
nigeria national under-17 football team,157,4,0.6176719665527344,0.615807294845581,0.9061126708984375,0.7242642641067505
nigerian literature,198,9,0.44571784138679504,0.44784533977508545,0.9055595397949219,0.5800598859786987
nigerian national assembly delegation from lagos,167,1,0.5295966863632202,0.5276430249214172,0.7601337432861328,0.650850772857666
nigerian national assembly delegation from oyo,158,1,0.5907737016677856,0.604870080947876,0.7909075021743774,0.7204021215438843
nigerian people's party,108,3,0.599084734916687,0.6301391124725342,0.8279585838317871,0.7150332927703857
night and day (1946 film),89,6,0.529544472694397,0.5208175182342529,0.8935295343399048,0.677777111530304
night beat (sam cooke album),62,3,0.6465440392494202,0.6678779721260071,0.8422996997833252,0.7466225624084473
night boat to dublin,39,4,0.4946610927581787,0.48909991979599,0.9181890487670898,0.6768755912780762
night ferry,115,13,0.5278081893920898,0.5301914811134338,0.8179108500480652,0.6521754860877991
night man (character),72,6,0.5472676753997803,0.5526872873306274,0.8634753227233887,0.6834616661071777
night nurse (1931 film),84,8,0.4532538056373596,0.42834484577178955,0.8883440494537354,0.6773477792739868
night of champions (2012),89,1,0.6380173563957214,0.6409634351730347,0.8950775861740112,0.7649322152137756
night on the galactic railroad (film),83,10,0.41673555970191956,0.4128114581108093,0.8947412967681885,0.5786812901496887
night parrot,134,7,0.5847069621086121,0.6124094128608704,0.859256386756897,0.7238446474075317
night ride (2020 film),58,2,0.5304455757141113,0.5409443974494934,0.8384090662002563,0.7064725160598755
night skies,67,10,0.5621173977851868,0.5710294246673584,0.8824745416641235,0.684077262878418
night train (2009 film),40,4,0.40405526757240295,0.3521251678466797,0.759681761264801,0.6354921460151672
night train to lisbon (film),80,9,0.3740406632423401,0.36664915084838867,0.8510926365852356,0.5437464714050293
night visions,129,10,0.5055639147758484,0.5154402256011963,0.813858151435852,0.6497900485992432
night watch (lukyanenko novel),149,9,0.4901503920555115,0.5027173757553101,0.8301165699958801,0.6454455852508545
night witches,179,12,0.4977659285068512,0.49933061003685,0.9013751149177551,0.6514918804168701
nightbitch,78,3,0.6028812527656555,0.5923916697502136,0.9004504084587097,0.7571898698806763
nightbooks,69,9,0.4855808615684509,0.4864528477191925,0.8027700185775757,0.6990804672241211
nightcap: the unreleased masters 1973–1991,59,4,0.549281895160675,0.5382562875747681,0.8700430989265442,0.6822952032089233
nighthawks (1981 film),124,9,0.3989275395870209,0.39697569608688354,0.8778820037841797,0.6032273173332214
nightingale (band),77,5,0.5604493021965027,0.5599541664123535,0.841321587562561,0.706852376461029
nightingale floor,50,3,0.6582352519035339,0.6621357798576355,0.8650562167167664,0.7941603064537048
nightjar,161,5,0.5503453016281128,0.5626888275146484,0.8525375723838806,0.6739264130592346
nightmare in silver,87,7,0.48807889223098755,0.47910076379776,0.8641747236251831,0.6481062173843384
nightmares (buffy the vampire slayer),67,12,0.5573392510414124,0.5599263310432434,0.8464769124984741,0.6894668340682983
"nightmute, alaska",95,6,0.36651089787483215,0.36000871658325195,0.797697901725769,0.5906617641448975
nightrage,176,1,0.538517951965332,0.5334393978118896,0.7956084609031677,0.6144745349884033
nihil,75,12,0.5417363047599792,0.5526554584503174,0.8426326513290405,0.7161835432052612
nihilist blues,51,3,0.6488962173461914,0.6664910912513733,0.8867327570915222,0.7724884748458862
nii lamptey,119,6,0.5238781571388245,0.5190070867538452,0.8429481387138367,0.6754384636878967
nijgadh international airport,205,13,0.5976134538650513,0.6107832193374634,0.8355322480201721,0.7142037749290466
nijmegen helmet,50,5,0.5955869555473328,0.6003646850585938,0.8993569612503052,0.7565011382102966
nike free,89,3,0.608583390712738,0.6053059101104736,0.8345729112625122,0.7323060035705566
nike missile site sf-88,65,6,0.5991737246513367,0.598934531211853,0.8848313093185425,0.7460481524467468
nike-x,182,5,0.5732738971710205,0.6064034700393677,0.8217259645462036,0.7084053754806519
nikes (song),74,3,0.5937486886978149,0.5969142913818359,0.8500206470489502,0.7089115977287292
nikhil khurana,49,1,0.595329761505127,0.615145206451416,0.7938189506530762,0.7006909847259521
niki sanders,79,8,0.5310671925544739,0.5442125797271729,0.8691120147705078,0.6599221229553223
niki terpstra,117,1,0.613114595413208,0.6187198162078857,0.8114847540855408,0.6931939125061035
nikita gusev,116,2,0.6459558010101318,0.6538910269737244,0.8060739040374756,0.7406158447265625
nikita willy,131,5,0.5540573596954346,0.5566892027854919,0.8265402317047119,0.650458812713623
nikka costa,108,8,0.5014109015464783,0.4921860694885254,0.8058912754058838,0.6236639022827148
nikka zaildar 3,78,4,0.5526617765426636,0.5469127893447876,0.9246053695678711,0.7169836759567261
nikki deloach,109,5,0.44973593950271606,0.44175976514816284,0.849496603012085,0.5992038249969482
nikki flores,73,1,0.5395634174346924,0.5645148754119873,0.7123465538024902,0.6399637460708618
nikki hahn,70,4,0.4811423718929291,0.4735226035118103,0.7983256578445435,0.6372953653335571
nikki mckibbin,125,8,0.5294114351272583,0.5282200574874878,0.8646581768989563,0.6676077842712402
nikki webster,106,5,0.5409296154975891,0.5361316204071045,0.8266119956970215,0.6883620023727417
nikkie de jager,78,8,0.5260992646217346,0.530272364616394,0.8424416780471802,0.6685622930526733
nikko jenkins,117,20,0.5383879542350769,0.5337514877319336,0.8512420654296875,0.6683506369590759
nikko remigio,63,4,0.6397304534912109,0.6378085613250732,0.9171461462974548,0.8029517531394958
nikko smith,51,1,0.5583386421203613,0.5595718622207642,0.9102108478546143,0.6525061130523682
nikkō tōshō-gū,143,4,0.5056679248809814,0.5009105205535889,0.7774723172187805,0.6337277889251709
niklas kronwall,146,12,0.594055712223053,0.6008261442184448,0.8779531717300415,0.7211941480636597
niklas moisander,116,2,0.6488232016563416,0.6604124307632446,0.8421866297721863,0.7490472197532654
niklaus wirth,170,8,0.5149943828582764,0.5264208316802979,0.8952169418334961,0.6543113589286804
nikola maksimović,93,2,0.6083277463912964,0.5924932956695557,0.8565836548805237,0.741213321685791
nikola tesla museum,98,2,0.6607890129089355,0.6601455211639404,0.8767741322517395,0.7747386693954468
nikola topić,93,2,0.6165585517883301,0.6376520395278931,0.8882391452789307,0.7189424633979797
nikola tsolov,146,1,0.6314519047737122,0.6460551023483276,0.943358302116394,0.7505515813827515
nikolai chub,80,3,0.5804332494735718,0.5786080360412598,0.812567949295044,0.7397065162658691
nikolai fomenko,123,8,0.49081283807754517,0.5044679045677185,0.8195382356643677,0.645372211933136
nikolai gogol,256,44,0.47419923543930054,0.470027893781662,0.8736891150474548,0.5972309708595276
nikolai kapustin,86,5,0.6029239296913147,0.6074736714363098,0.8709880113601685,0.7196061611175537
nikolay baskov,133,5,0.5671593546867371,0.5702664256095886,0.8545808792114258,0.6706474423408508
nikolay gryazin,116,2,0.5360268354415894,0.5112306475639343,0.8666231632232666,0.6828195452690125
nikole hannah-jones,254,6,0.44283637404441833,0.4579932987689972,0.8348418474197388,0.598471462726593
nikon d3000,116,2,0.6178385615348816,0.6424137949943542,0.8960458636283875,0.7271079421043396
"nikopol, bulgaria",147,8,0.46751827001571655,0.5043866634368896,0.8361788392066956,0.6490485668182373
"niland, california",123,3,0.5187767744064331,0.5363301038742065,0.8958383798599243,0.6548309922218323
nile kinnick,100,7,0.5244858860969543,0.5242053866386414,0.8927779197692871,0.6718850135803223
nilkamal singh,63,7,0.562013566493988,0.5618524551391602,0.781241238117218,0.6810300350189209
nils jørgen kaalstad,52,1,0.5425354838371277,0.546541154384613,0.7643412947654724,0.6906750202178955
nimbuzz,75,12,0.6196722984313965,0.6205461621284485,0.8307704925537109,0.7168324589729309
nimisha madhvani,102,4,0.5887512564659119,0.5824370384216309,0.8660188317298889,0.7440584301948547
nina ananiashvili,102,10,0.597968339920044,0.6128519177436829,0.8244023323059082,0.7116928696632385
nina badrić,111,2,0.633928656578064,0.6366398930549622,0.909132719039917,0.7424983382225037
nina garbiras,48,3,0.45665010809898376,0.45453205704689026,0.7239183783531189,0.6258984804153442
nina girado,142,17,0.4827282130718231,0.4911819100379944,0.8596804141998291,0.6347551345825195
nina grieg,92,3,0.5806787610054016,0.587814450263977,0.8436513543128967,0.7064954042434692
nina mae mckinney,87,3,0.5813096761703491,0.5680615901947021,0.8164060115814209,0.6995567083358765
nina matviienko,136,5,0.6038571000099182,0.61925208568573,0.833908200263977,0.70661461353302
nina miranda,98,3,0.5776003003120422,0.5826095342636108,0.802038848400116,0.7068338990211487
nina ynares,119,3,0.5982756018638611,0.6000957489013672,0.8941025733947754,0.7448252439498901
nine herbs charm,92,2,0.597950279712677,0.6120774745941162,0.8656740784645081,0.7594015002250671
nine-dragon wall,402,1,0.27824732661247253,0.20353907346725464,0.7645906209945679,0.6070753931999207
nineteenth-century theatre,180,49,0.37947550415992737,0.3731905519962311,0.7683238387107849,0.5069577097892761
ninety-three,132,20,0.38003361225128174,0.3581811487674713,0.8298255801200867,0.5654059648513794
ninh bình province,182,4,0.5150230526924133,0.513068675994873,0.8458049297332764,0.6266953349113464
ninian,145,10,0.5562982559204102,0.5673168897628784,0.8309354782104492,0.685937225818634
ninja sex party,160,3,0.525783896446228,0.530792236328125,0.8804892301559448,0.6401260495185852
ninja warrior uk,132,7,0.5303862690925598,0.5366449356079102,0.8757196664810181,0.6850025653839111
nino batsiashvili,35,2,0.7384783029556274,0.7499980926513672,0.9326137900352478,0.8179308772087097
nino bravo,94,10,0.5076983571052551,0.5053222179412842,0.8345928192138672,0.6473106741905212
nintendo 64 controller,129,6,0.5341489315032959,0.5349196791648865,0.8074859976768494,0.653556764125824
nintendo video game consoles,229,12,0.4601687490940094,0.45876312255859375,0.8012530207633972,0.5959212183952332
nintendogs + cats,123,6,0.5670351982116699,0.5685738325119019,0.8444618582725525,0.6761674284934998
nio,263,1,0.30594828724861145,0.3166475296020508,0.4551340937614441,0.3803974390029907
nippur,174,7,0.4890839159488678,0.4874175190925598,0.8106744289398193,0.6058485507965088
nipsey russell,82,11,0.5201690793037415,0.5199651718139648,0.8182883262634277,0.6471496820449829
niqqud,103,6,0.538237452507019,0.5255903005599976,0.8831573128700256,0.6874032616615295
nirad c. chaudhuri,138,10,0.498961478471756,0.5009627342224121,0.7708394527435303,0.6090387105941772
niranj maniyanpilla raju,71,1,0.6014348268508911,0.6015377044677734,0.8235577344894409,0.7371358871459961
niranjan,79,1,0.5617895722389221,0.5561567544937134,0.8388010263442993,0.7071372270584106
nirbheek,83,3,0.6924355030059814,0.6925420761108398,0.8768417835235596,0.7954457998275757
nirenberg and matthaei experiment,63,12,0.5029571056365967,0.5096261501312256,0.8632436990737915,0.6894340515136719
nirmal,133,2,0.5582255125045776,0.5696266889572144,0.8403512239456177,0.6824167966842651
nirman vihar metro station,69,2,0.5972810387611389,0.5874448418617249,0.7853164672851562,0.7008633017539978
nirodh,115,3,0.5840510129928589,0.6052067279815674,0.8744566440582275,0.734404981136322
nirvana fallacy,55,3,0.5510343909263611,0.5550158023834229,0.8190577030181885,0.7469960451126099
nishekam,81,1,0.6364188194274902,0.6803539991378784,0.8670341968536377,0.7797077894210815
nishesh basavareddy,132,2,0.6151478290557861,0.6166092157363892,0.8828707933425903,0.7299259901046753
nishinoshima (ogasawara),99,8,0.5636353492736816,0.5739623308181763,0.8437193632125854,0.695487380027771
nissan 180sx,98,16,0.5722943544387817,0.5686168670654297,0.8517895340919495,0.7010172605514526
nissan caravan,139,22,0.534305989742279,0.535511314868927,0.8523902893066406,0.6578198671340942
nissan gloria,130,40,0.5491541624069214,0.5618521571159363,0.8824793100357056,0.6781067252159119
nissan motor india,127,2,0.5762705206871033,0.5779367685317993,0.8506487607955933,0.6816266179084778
nissan qd engine,75,1,0.7106921672821045,0.7169191241264343,0.8587862253189087,0.8098929524421692
nissan silvia,248,87,0.5314013957977295,0.532718300819397,0.8277604579925537,0.6393316984176636
nist world trade center disaster investigation,233,5,0.5681458711624146,0.6174502372741699,0.8993430137634277,0.7220984697341919
nita lowey,144,4,0.5655350685119629,0.5602132081985474,0.8841015696525574,0.7184779644012451
nitesh tiwari,140,3,0.4648728668689728,0.47470301389694214,0.8388013243675232,0.5877617001533508
nitin sahrawat,73,6,0.4821186363697052,0.4824148416519165,0.8547449707984924,0.663661003112793
nitisara,133,5,0.5981268882751465,0.6224586367607117,0.8530398607254028,0.7372789978981018
nitro records,67,1,0.6207962036132812,0.6416937112808228,0.8588755130767822,0.7569809556007385
nitrofurantoin,176,9,0.5752094388008118,0.6235136985778809,0.8530972599983215,0.7198418974876404
nitrogenase,192,5,0.4616730511188507,0.5021289587020874,0.7838398814201355,0.6435762047767639
nittha jirayungyurn,90,2,0.4868850111961365,0.47495877742767334,0.8788090348243713,0.6356942653656006
nitu chandra,90,8,0.46372804045677185,0.46031755208969116,0.8487991690635681,0.6103663444519043
niue national soccer team,63,1,0.6704708933830261,0.6724880933761597,0.8231347799301147,0.7855492234230042
nivedita basu,97,5,0.5360294580459595,0.5284824371337891,0.8324530124664307,0.6633214354515076
nives celsius,114,4,0.4584152102470398,0.4497104287147522,0.7795801162719727,0.6050012111663818
niwatthamrong boonsongpaisan,97,3,0.5466197729110718,0.54674232006073,0.9043233394622803,0.6984443068504333
nix (package manager),168,8,0.6077237725257874,0.6054751873016357,0.893033504486084,0.6917265057563782
nixie tube,125,19,0.5220056176185608,0.5344377756118774,0.8489356637001038,0.66816246509552
nixon (film),121,40,0.5347564220428467,0.5442293882369995,0.8770276308059692,0.650843620300293
nixos,133,6,0.5606765747070312,0.5621600151062012,0.8770991563796997,0.6843340396881104
nizam al-mulk,138,10,0.49584829807281494,0.5051259398460388,0.8882696032524109,0.6372339725494385
nizhalgal ravi,57,3,0.4840273857116699,0.491250604391098,0.8810431957244873,0.6242630481719971
niña,122,1,0.24895325303077698,0.24960513412952423,0.4737967848777771,0.34918490052223206
njrat,121,3,0.6242649555206299,0.6525730490684509,0.8416773080825806,0.7272326350212097
nk slaven belupo,137,28,0.5321053266525269,0.5365861058235168,0.898061215877533,0.7023131847381592
nkosi sikelel' iafrika,123,8,0.5634661316871643,0.5459511280059814,0.8619096279144287,0.7310656309127808
nnamdi azikiwe university,215,6,0.4917273223400116,0.4964867830276489,0.9123716354370117,0.6152421832084656
no address (film),81,1,0.5803070068359375,0.6254595518112183,0.8743200302124023,0.7034150958061218
no escape (2020 film),53,5,0.461751788854599,0.44926193356513977,0.8871217966079712,0.6662815809249878
no goodbyes (album),66,2,0.500057578086853,0.47628504037857056,0.8396458029747009,0.7406244277954102
"no guru, no method, no teacher",76,9,0.5376055836677551,0.5379470586776733,0.8718249797821045,0.6699144840240479
no homo,108,5,0.646902322769165,0.6665356159210205,0.8835062980651855,0.7756868004798889
no letting go (song),87,4,0.5093605518341064,0.49629414081573486,0.9083699584007263,0.6824916005134583
no love,89,14,0.570654034614563,0.5706452131271362,0.8974657654762268,0.7403112053871155
no matter what (boyzone song),65,6,0.5487809777259827,0.5466792583465576,0.8423812389373779,0.7061078548431396
no mercy (2002),77,5,0.5701656341552734,0.5668594837188721,0.8616265654563904,0.7151155471801758
no more shall we part,85,3,0.550136923789978,0.554701566696167,0.8740578889846802,0.6787112951278687
no overall control,164,4,0.5443150401115417,0.5505115985870361,0.8541340231895447,0.7040284872055054
no party for cao dong,106,1,0.5562372803688049,0.575049102306366,0.8868385553359985,0.7064570188522339
no place to hide (1993 film),54,2,0.4181751012802124,0.4023410677909851,0.7743499279022217,0.6419530510902405
no punt game,96,8,0.5749083757400513,0.5906429886817932,0.9174946546554565,0.7326141595840454
"no retreat, no surrender",89,6,0.3941871225833893,0.37636327743530273,0.8630694150924683,0.6235136389732361
no shape,92,2,0.5364503264427185,0.5221788883209229,0.8778969645500183,0.7018923163414001
no shelter,176,5,0.45714932680130005,0.4407382011413574,0.856867253780365,0.6690093874931335
no show,74,4,0.4603368639945984,0.4523770213127136,0.8622374534606934,0.6371434330940247
no surrender (2005),122,10,0.5214827656745911,0.517803430557251,0.8559479713439941,0.660358190536499
no time for nuts,58,9,0.47111058235168457,0.44942912459373474,0.915611743927002,0.7039951086044312
no tomorrow (tv series),107,2,0.47485166788101196,0.45798391103744507,0.7960522174835205,0.6342703700065613
no-go theorem,138,1,0.4888745844364166,0.47164973616600037,0.8507203459739685,0.7102273106575012
no. 74 squadron raf,116,5,0.5508859753608704,0.5529086589813232,0.8448622226715088,0.6897850632667542
no. 75 squadron raaf,119,2,0.5774918794631958,0.5774945020675659,0.7698714733123779,0.7105046510696411
noa tishby,123,45,0.5228934288024902,0.5201210379600525,0.8820140957832336,0.6705036163330078
noah allen,72,4,0.7056348919868469,0.7171503305435181,0.8846142292022705,0.8038952350616455
noah and the whale,141,2,0.41661158204078674,0.38167715072631836,0.8058470487594604,0.5934680700302124
noah botic,76,2,0.595661997795105,0.6114611029624939,0.8327885270118713,0.7239407896995544
noah danby,44,2,0.5635798573493958,0.5721322298049927,0.7909529209136963,0.6627947092056274
noah ohio,81,3,0.7062124609947205,0.7053553462028503,0.8917968273162842,0.7960435748100281
"nob hill, san francisco",153,7,0.528997004032135,0.5314165949821472,0.8119488954544067,0.6629263162612915
nobe gt100,73,6,0.5880842208862305,0.6119096875190735,0.8585526943206787,0.7164012789726257
nobel prize in literature,206,62,0.4860841929912567,0.48341187834739685,0.8541446328163147,0.610450804233551
nobility of the first french empire,137,7,0.5279830694198608,0.5415463447570801,0.8067588210105896,0.6712943911552429
nobita nobi,98,6,0.520787239074707,0.5273385047912598,0.8313316106796265,0.6511266827583313
noble babu thomas,64,4,0.5133479833602905,0.5083039999008179,0.8995648622512817,0.6920201778411865
noble house (novel),135,14,0.4845178425312042,0.4933176040649414,0.8636012077331543,0.6510444283485413
noble johnson,92,6,0.536133348941803,0.5441429018974304,0.8188835382461548,0.6711809039115906
noble train of artillery,175,15,0.529380738735199,0.5294874906539917,0.8892170190811157,0.6727516055107117
nobody,120,1,0.32280704379081726,0.3287072479724884,0.45894455909729004,0.4058343470096588
nobody (mitski song),54,30,0.5937121510505676,0.5950785279273987,0.8292297124862671,0.7189173102378845
nobody knows anything,84,4,0.4833141565322876,0.48673129081726074,0.8408082127571106,0.6397472620010376
nobody speak,103,5,0.48059889674186707,0.5012766718864441,0.8522868156433105,0.6791166663169861
nobody's hero,78,1,0.35112816095352173,0.35733675956726074,0.5151569843292236,0.46001136302948
nobori,58,2,0.6284911632537842,0.6233599185943604,0.8632358312606812,0.747661292552948
nobuhiro tajima,75,9,0.541471004486084,0.5361009836196899,0.8147192597389221,0.6938003301620483
"nobuhito, prince takamatsu",100,11,0.5565760135650635,0.5558217763900757,0.9209703803062439,0.6872384548187256
nobuyuki sakakibara,135,3,0.5145927667617798,0.5277682542800903,0.8106638789176941,0.658444881439209
nocturne (secret garden song),68,2,0.6624128818511963,0.6832623481750488,0.9220854640007019,0.7999356985092163
noddy (character),123,33,0.48031532764434814,0.47676944732666016,0.8369648456573486,0.5895322561264038
noel hunt,172,48,0.5225499272346497,0.5191388130187988,0.8623434901237488,0.6779131293296814
noel tata,102,4,0.5737912058830261,0.5737916231155396,0.9343858361244202,0.701417863368988
noeline taurua,83,16,0.6477886438369751,0.6401457786560059,0.9106943011283875,0.7647870779037476
