title,n_v02,n_v01,sim_mean,sim_median,sim_max,sim_p90
1983 labour party manifesto,120,98,0.56577068567276,0.5639148950576782,0.9974817037582397,0.7356246113777161
1983 us embassy bombing in beirut,140,102,0.5931268930435181,0.5959707498550415,0.991363525390625,0.743887722492218
1983 washington redskins season,126,87,0.5931572318077087,0.5889643430709839,0.9957353472709656,0.742963433265686
1983–84 football league,138,10,0.5170714855194092,0.5115881562232971,0.861692488193512,0.6375170350074768
1984 24 hours of le mans,130,111,0.5107603669166565,0.5100698471069336,0.8052995800971985,0.6285991668701172
1984 uefa cup final,134,100,0.5770169496536255,0.5707075595855713,0.9972760677337646,0.7596402764320374
1984 united states presidential election in idaho,139,92,0.6378262042999268,0.6764912605285645,0.9962297081947327,0.8130372166633606
1984–85 edmonton oilers season,157,34,0.48389163613319397,0.46942511200904846,0.8948188424110413,0.6058863401412964
1984–85 european cup winners' cup,116,74,0.5875148773193359,0.5820795297622681,0.996699869632721,0.7458929419517517
1984–85 scottish premier division,75,2,0.6374307870864868,0.6351299285888672,0.8693879246711731,0.7837483286857605
1985 australian open – men's singles,86,1,0.6379522085189819,0.6336992979049683,0.8536719679832458,0.7758108377456665
1985 in film,127,7,0.46407371759414673,0.4652842581272125,0.776336669921875,0.6168658137321472
1985 intercontinental cup,85,5,0.6132985353469849,0.6179157495498657,0.8662002086639404,0.7599197030067444
1985 liberian general election,132,93,0.5666994452476501,0.5608747005462646,0.9913432598114014,0.7316304445266724
1985 move bombing,143,114,0.5051209926605225,0.4998009502887726,0.9932757616043091,0.6872719526290894
1985 new jersey gubernatorial election,132,95,0.6456270813941956,0.6504836082458496,0.9974613189697266,0.7926074862480164
1985 stanley cup playoffs,251,158,0.5102861523628235,0.5080936551094055,0.9078770279884338,0.6043516397476196
1986 dutch general election,143,107,0.5809208750724792,0.5885671377182007,0.9978008270263672,0.7473618984222412
1986 fa cup final,89,63,0.6524941325187683,0.6453559994697571,0.9970201849937439,0.7976186871528625
1986 miami hurricanes football team,126,8,0.5925424098968506,0.5946398973464966,0.8482170701026917,0.7196521759033203
1986 nswrl season,102,47,0.4960857033729553,0.48438066244125366,0.8721325397491455,0.6377303004264832
1986 san diego chargers season,92,13,0.5017971396446228,0.5004973411560059,0.8284425735473633,0.6300243139266968
1986 united states senate election in alabama,103,68,0.6471916437149048,0.654775857925415,0.9963662624359131,0.8010352849960327
1986 united states senate election in iowa,101,65,0.6282082200050354,0.6366848945617676,0.9982587099075317,0.7841551303863525
1986 vfl grand final,77,5,0.6647827625274658,0.6739740371704102,0.9414695501327515,0.7749584317207336
1987 in film,119,1,0.46266409754753113,0.4655272960662842,0.6823907494544983,0.5864401459693909
1987 lieyu incident,154,135,0.5938541889190674,0.6024575233459473,0.9943509101867676,0.7377213835716248
1987 miami dolphins season,103,4,0.5575293898582458,0.5485550165176392,0.845623254776001,0.7153686881065369
1987 nfl season,197,140,0.5063889622688293,0.49017542600631714,0.9966328740119934,0.6787793636322021
1987 tour de france,143,22,0.4958638846874237,0.48929843306541443,0.8837420344352722,0.6311328411102295
1987–88 kansas jayhawks men's basketball team,117,3,0.5253322124481201,0.5105765461921692,0.9125694036483765,0.7106553316116333
1988 executions in iranian prisons,174,131,0.574341356754303,0.5738049745559692,0.9915859699249268,0.7213340997695923
1988 football league cup final,90,38,0.5588564276695251,0.5584571361541748,0.8938475847244263,0.7059417366981506
1988 italian grand prix,101,19,0.5558374524116516,0.5639699101448059,0.8874667286872864,0.6882588267326355
1988 major league baseball draft,114,1,0.4892449975013733,0.4920341968536377,0.7768720388412476,0.6094332933425903
1988 ncaa division i men's basketball tournament,167,6,0.5677355527877808,0.56849205493927,0.882176399230957,0.687909722328186
1988 ordzhonikidze bus hijacking,88,71,0.5794702172279358,0.5983116030693054,0.9916335344314575,0.7804845571517944
1988 world series,136,52,0.530681848526001,0.5412055850028992,0.8691843152046204,0.6901281476020813
1988–89 nhl season,214,13,0.4638821482658386,0.45391303300857544,0.7952173352241516,0.6021308898925781
1989 davao hostage crisis,155,121,0.5993870496749878,0.601209819316864,0.9941328763961792,0.7485289573669434
1989 fiesta bowl,95,6,0.5730708837509155,0.5764325857162476,0.9093165993690491,0.74817955493927
1989 iranian supreme leader election,139,100,0.6342074871063232,0.6362155079841614,0.9970418214797974,0.7822749018669128
1989 world series of poker,68,2,0.6308179497718811,0.6424312591552734,0.903147280216217,0.7592883706092834
1989 world snooker championship,99,73,0.6217797994613647,0.624114990234375,0.995245635509491,0.7795097827911377
1990,287,202,0.33051297068595886,0.31314966082572937,0.9940137267112732,0.48963552713394165
1990 atlantic hurricane season,152,86,0.5150860548019409,0.5028432607650757,0.9233631491661072,0.6330552101135254
1990 colorado buffaloes football team,197,8,0.5234804153442383,0.5453699827194214,0.8510324358940125,0.6670911312103271
1990 connecticut gubernatorial election,82,54,0.6275099515914917,0.6299638748168945,0.9962974190711975,0.8099848031997681
1990 east german general election,169,129,0.5434536337852478,0.5435299873352051,0.9959684014320374,0.7092169523239136
1990 illinois gubernatorial election,151,103,0.591702401638031,0.5923830270767212,0.9968393445014954,0.7636272311210632
1990 in anime,72,1,0.4038947522640228,0.4156395196914673,0.5589637160301208,0.5048929452896118
1990 massacre of sri lankan police officers,121,93,0.6391608119010925,0.6451608538627625,0.9952579736709595,0.7734635472297668
1990 minnesota gubernatorial election,128,91,0.6328502297401428,0.6299156546592712,0.997469961643219,0.7888790369033813
1990 nswrl season,96,45,0.39833393692970276,0.38958853483200073,0.835839569568634,0.5734267830848694
1990 united states gubernatorial elections,406,263,0.48432281613349915,0.4805222153663635,0.9949662089347839,0.6080911755561829
1990 united states senate election in north carolina,115,73,0.5541962385177612,0.5459464192390442,0.997380793094635,0.7454733848571777
1990 world sports prototype championship,116,2,0.5075624585151672,0.4959716796875,0.7788902521133423,0.6790890693664551
1990s united states boom,229,155,0.5148714184761047,0.5170568227767944,0.9955811500549316,0.6680596470832825
1990–91 ac milan season,154,28,0.5503026843070984,0.5683878064155579,0.8541151285171509,0.6661392450332642
1990–91 european cup,128,4,0.5575514435768127,0.5392202138900757,0.8289490938186646,0.7189541459083557
1990–91 football league,142,14,0.4855916500091553,0.47595611214637756,0.8471947908401489,0.6285488605499268
1990–91 in english football,184,122,0.4457761347293854,0.433310329914093,0.9953646063804626,0.60626620054245
1991 canada cup,135,96,0.5899472832679749,0.582206130027771,0.9945691823959351,0.7335477471351624
1991 kentucky gubernatorial election,106,76,0.6430171728134155,0.6448471546173096,0.9962108731269836,0.8032537698745728
1991 los angeles raiders season,99,3,0.541297197341919,0.5288342237472534,0.7781437039375305,0.6941012740135193
1991 miami hurricanes football team,240,6,0.5124784708023071,0.5060630440711975,0.8364179134368896,0.6369393467903137
1991 ncaa division i men's basketball tournament,164,9,0.5459264516830444,0.5424853563308716,0.8653283715248108,0.663159966468811
1991 rose bowl,73,4,0.5653203725814819,0.5662160515785217,0.8749839067459106,0.7198458313941956
1991 sea games,75,3,0.6048111915588379,0.6315192580223083,0.8948689699172974,0.7366809844970703
1991–92 detroit pistons season,121,11,0.5159634947776794,0.5114150047302246,0.851940929889679,0.685641348361969
1992 bosnian independence referendum,128,102,0.6540409326553345,0.664623498916626,0.9954543113708496,0.7976458072662354
1992 consensus,201,139,0.5988850593566895,0.6013647317886353,0.9948958158493042,0.7564560770988464
1992 cricket world cup statistics,89,1,0.6083213686943054,0.6204507350921631,0.7802292108535767,0.7271840572357178
1992 european cup winners' cup final,94,3,0.6077106595039368,0.5904554128646851,0.9106367826461792,0.781383216381073
1992 king fahd cup,75,5,0.5877096056938171,0.5919638276100159,0.9062138795852661,0.7697322368621826
1992 nba playoffs,276,191,0.5820735096931458,0.571161150932312,0.9964044690132141,0.7258023619651794
1992 tournament of the americas,119,6,0.5320861339569092,0.5272505283355713,0.9140851497650146,0.697923481464386
1992 troy state vs. devry men's basketball game,75,14,0.601780354976654,0.6193408966064453,0.9279047250747681,0.7493877410888672
1992 united states presidential election in florida,121,85,0.6185632944107056,0.6193323731422424,0.9948980808258057,0.7624457478523254
1992 united states presidential election in oregon,171,120,0.5901188254356384,0.5990470051765442,0.9964975118637085,0.7672079801559448
1992–93 chelsea f.c. season,92,6,0.4753150939941406,0.47648727893829346,0.8418939709663391,0.6367088556289673
1993 artemio franchi cup,64,2,0.6266790628433228,0.6415834426879883,0.8752777576446533,0.7732315063476562
1993 florida state seminoles football team,277,24,0.535758376121521,0.5486657619476318,0.9332720637321472,0.6702272891998291
1993 miami dolphins season,95,4,0.5820615291595459,0.5884240865707397,0.8484885692596436,0.7165396213531494
1993 nfl season,193,8,0.4586547613143921,0.4494030773639679,0.8088308572769165,0.5785756707191467
1993 san francisco 49ers season,96,4,0.5368492007255554,0.5374035835266113,0.8199281692504883,0.6814793944358826
1993–94 arsenal f.c. season,123,11,0.5338015556335449,0.5374018549919128,0.8214738368988037,0.6706759929656982
1993–94 new york rangers season,154,19,0.532240629196167,0.530369758605957,0.8542661666870117,0.6494777202606201
1993–94 newcastle united f.c. season,142,4,0.4951494038105011,0.4961862564086914,0.8754708766937256,0.6708954572677612
1994 australian open – men's singles,74,1,0.6342640519142151,0.6194630265235901,0.86103755235672,0.8020625710487366
1994 fifa world cup final,102,36,0.5769025683403015,0.5754786729812622,0.907345175743103,0.7286343574523926
1994 in british music,162,4,0.43542927503585815,0.44024670124053955,0.7892996072769165,0.6132243871688843
1994 in the united states,330,228,0.3356684446334839,0.3194303512573242,0.9950745701789856,0.49568745493888855
1994 san diego chargers season,299,59,0.5319830179214478,0.528706967830658,0.8871171474456787,0.6724368333816528
1994 united states senate special election in tennessee,92,61,0.5901213884353638,0.5880888104438782,0.9972736239433289,0.7712143063545227
1994 winter olympics,306,210,0.47544288635253906,0.4751434922218323,0.9956088066101074,0.6461180448532104
1994–95 uefa cup winners' cup,123,43,0.49043726921081543,0.4821728765964508,0.825931966304779,0.633508026599884
1995 baku metro fire,111,87,0.6243385672569275,0.6355924606323242,0.9912258386611938,0.793615460395813
1995 chicago bears season,69,3,0.5325022339820862,0.5538110733032227,0.7919432520866394,0.7172616124153137
1995 kentucky gubernatorial election,111,85,0.6144924759864807,0.6196897029876709,0.9969183802604675,0.7902224063873291
1995 russell hill subway accident,74,59,0.6254625916481018,0.617878258228302,0.9966989755630493,0.7644165754318237
1995 turkish general election,182,126,0.5830338001251221,0.5829060077667236,0.9953084588050842,0.7306035161018372
1995 uefa champions league final,112,3,0.59119713306427,0.5890073776245117,0.9178575873374939,0.7256817817687988
1995–96 blackburn rovers f.c. season,161,4,0.4849393963813782,0.471312940120697,0.822402834892273,0.6339637041091919
1995–96 manchester united f.c. season,141,16,0.5020632743835449,0.4995344579219818,0.8351677656173706,0.6371849179267883
1995–96 real madrid cf season,150,24,0.5511166453361511,0.5627303719520569,0.8866933584213257,0.6465740203857422
1996 cruise missile strikes on iraq,163,121,0.5511599183082581,0.5513788461685181,0.9915087223052979,0.731075644493103
1996 florida gators football team,200,41,0.5512061715126038,0.5535682439804077,0.8525007963180542,0.6933047771453857
1996 greek legislative election,112,75,0.5757112503051758,0.5764790773391724,0.9984025359153748,0.7678899168968201
1996 kansas city chiefs season,108,12,0.49844756722450256,0.48566097021102905,0.8262349963188171,0.6265090703964233
1996 major league soccer season,259,19,0.4335966408252716,0.43125879764556885,0.8624695539474487,0.5981311202049255
1996 raleigh murders,70,11,0.543220043182373,0.5349990129470825,0.8594697713851929,0.7026819586753845
1996 united states campaign finance controversy,160,121,0.5099731683731079,0.5026258230209351,0.9958211183547974,0.6931686401367188
1996 united states presidential election in new jersey,122,73,0.6083429455757141,0.616928219795227,0.9981852769851685,0.7770416140556335
1996 united states presidential election in pennsylvania,161,105,0.6078790426254272,0.6114150285720825,0.997563362121582,0.7661173343658447
1996 united states presidential election in south carolina,118,92,0.6318337321281433,0.6479532718658447,0.9969657063484192,0.7878866195678711
1996–97 arsenal f.c. season,137,31,0.5227328538894653,0.5253307819366455,0.8329547643661499,0.6430763602256775
1996–97 borussia dortmund season,126,8,0.5981082916259766,0.6020746827125549,0.8480262160301208,0.7271355986595154
1996–97 football league,144,13,0.5400506258010864,0.5299314260482788,0.8837357759475708,0.6987916827201843
1997 ballon d'or,73,1,0.6620460152626038,0.6569676399230957,0.8688564300537109,0.8087072968482971
1997 cart ppg world series,124,4,0.5446667671203613,0.5310647487640381,0.8420557975769043,0.7208654284477234
1997 denver broncos season,253,10,0.6006629467010498,0.606619656085968,0.8692847490310669,0.7077181339263916
1997 european grand prix,133,46,0.5381050705909729,0.5353219509124756,0.9272885322570801,0.6833907961845398
1997 german grand prix,90,10,0.6056028604507446,0.6121927499771118,0.9206779599189758,0.7260549068450928
1997 jabalpur earthquake,68,3,0.6256695985794067,0.618852972984314,0.9285904169082642,0.773479163646698
1997 nascar winston cup series,426,35,0.5103594660758972,0.5089327096939087,0.8774458765983582,0.5965865254402161
1997 nba finals,168,38,0.5860665440559387,0.5861101150512695,0.9090086817741394,0.7112923264503479
1997 ncaa division i-a football season,201,44,0.47351762652397156,0.46886223554611206,0.9048422574996948,0.6173791289329529
